|NombreProceso|NombreGrupo|Fecha|total_ejecucionesFecha|total_mipsFecha
613|(SINCO)PSINCO/CRCONSOLIC ON EXF|PEDIDOS|2024-09-10|1|0.022154495780711547
614|WFL/OPCON/COPIA/SALIDA/RESPALDO/WRCONGELA|OPERACION|2024-09-10|1|1.8934610496283964e-06
615|WFL/OPCON/COPIA/ENTRADA/DRCAREDTRA|OPERACION|2024-09-10|11|1.8214782328656642e-05
616|WFL/OPCON/CRFPRSBL|ROTAR|2024-09-10|1|6.259375370672384e-07
617|WFL/OPCON/COPIA/SALIDA/RESPALDO/CREXARCPPC|PRESUPUESTOS|2024-09-10|1|6.728828523472815e-07
618|(SINCO)PSINCO/DRMARLIPRE ON EXF|UNISYS_UNASSIGNED|2024-09-10|92|0.022755442761611375
619|(SINCO)PSINCO/DRDEVPROV ON EXF|DEVOLUCIONES|2024-09-10|2|0.00015587409516816907
620|(SINCO)PSINCO/DRALERTAVI ON EXF|RESURTIDO|2024-09-10|6|0.020808604888509566
621|(SINCO)PSINCO/WRINFINREC ON EXF|DESPACHOS|2024-09-10|1|0.0032175380186635796
622|WFL/OPCON/COPIA/SALIDA/RESPALDO/CRPLUNEWMS|OPERACION|2024-09-10|1|2.003000118615163e-06
623|(SINCO)PSINCO/CRGRACECLC ON EXF|UNISYS_UNASSIGNED|2024-09-10|1|0.0010799300327021066
624|JOBFILE/CONVERTER|OPERACION|2024-09-10|25|0.04974228586755097
625|(SINCO)PSINCO/WRENVIPOTE ON EXF|UNISYS_UNASSIGNED|2024-09-10|1|0.00020336710579314582
626|(SINCO)PSINCO/WRPROVNUE ON EXF|UNISYS_UNASSIGNED|2024-09-10|1|0.001822307600102278
627|(SINCO)OBJECT/COBOL/BORRA/CEDMH/FUTURO ON EXF|UNISYS_UNASSIGNED|2024-09-10|1|0.012978673995143351
628|WFL/OPCON/DRCAREDTRA|OPERACION|2024-09-10|11|1.7494954161029317e-05
629|WFL/OPCON/CRSOLIAUAL|DESPACHOS|2024-09-10|645|0.0025531366199435615
630|*SYSTEM/SLICESUPPORT|UNISYS_SW1|2024-09-10|2|0.0
631|UTIL/COPIAPLANOS/DIARIO|OPERACION|2024-09-10|1|1.3770625815479247e-06
632|WFL/OPCON/COPIA/SALIDA/RESPALDO/WREXFONFOM|OPERACION|2024-09-10|1|2.1594845028819728e-06
633|*SYSTEM/WLMSUPPORT ON CPSAMPLER|UNISYS_WLM|2024-09-10|2|0.0011953059692220262
634|WFL/OPCON/COPIA/ENTRADA/RESPALDO/CRAPLIVAR|OPERACION|2024-09-10|2|4.0685939909370504e-06
635|*SYSTEM/DUMPALL|UNISYS_UNASSIGNED|2024-09-10|4692|0.12962426221524964
636|(SINCO)PSINCO/PRCONFIPA ON EXF|CXP|2024-09-10|1|0.031404303383161095
637|WFL/OPCON/CREA/PARAMETROS/WRCARETIMQ/WRPUTETIMQ|CDISCOUNT|2024-09-10|104|0.0003294935195121945
638|WFL/OPCON/COPIA/ENTRADA/RESPALDO/IRAJUSAVER|INVENTARIOS|2024-09-10|1|2.018648557041844e-06
639|WFL/OPCON/COPIA/SNDMV/SALIDA/WRPMCARTAA|OPERACION|2024-09-10|1|1.1736328820010723e-06
640|WFL/OPCON/COPIA/SALIDA/RESPALDO/CRAPLIVAR|OPERACION|2024-09-10|2|9.74897713982224e-06
641|(SINCO)PSINCO/CRRECCEDDN ON EXF|UNISYS_UNASSIGNED|2024-09-10|2|3.755625222403431e-07
642|WFL/OPCON/COPIA/SALIDA/RESPALDO/CRGDISOMAY|OPERACION|2024-09-10|25|4.0404268017690244e-05
643|WFL/OPCON/CREXPRECAR|PRECIOS|2024-09-10|1|1.5961407195214581e-06
644|WFL/OPCON/COPIA/ENTRADA/CRSBVTAPEF|OPERACION|2024-09-10|1|1.7682735422149488e-06
645|(SINCO)PSINCO/DRDEVOLCAR ON EXF|UNISYS_UNASSIGNED|2024-09-10|1|0.0003523558880535752
646|(SINCO)PSINCO/CRLISPLUSE ON EXF|UNISYS_UNASSIGNED|2024-09-10|3|0.07906868005734838
647|(SINCO)PSINCO/DRETIVEST ON EXF|MARCACION|2024-09-10|2|0.05391289202859161
648|WFL/OPCON/CREPACK|OPERACION|2024-09-10|1|1.1736328820010723e-06
649|WFL/OPCON/COPIA/SALIDA/RESPALDO/CRANULAPED|PEDIDOS|2024-09-10|1|2.6758829709624445e-06
650|(SINCO)PSINCO/WRCARPRPOP ON EXF|UNISYS_UNASSIGNED|2024-09-10|556|0.33683304399370695
651|(SINCO)PSINCO/SREPCLASER ON EXF|UNISYS_UNASSIGNED|2024-09-10|1|0.000311607354390498
652|WFL/OPCON/COPIA/ENTRADA/CRSOLICVMI/TODO|MERCANCIACONSIG|2024-09-10|1|0.0006128241456656798
653|WFL/OPCON/PRGENOTAJ|OPERACION|2024-09-10|1|1.5961407195214583e-06
654|(SINCO)PSINCO/CRAPLIVASE ON EXF|COSTOS|2024-09-10|69|0.06973653037189766
655|WFL/OPCON/COPIA/SALIDA/CRSUSPPLMA|OPERACION|2024-09-10|3|5.117039365524675e-06
656|WFL/OPCON/COPIA/SALIDA/DRPRELINEA|PRECIOS|2024-09-10|92|0.0029790871139178145
657|WFL/OPCON/COPIA/SALIDA/CRTRREDIS|OPERACION|2024-09-10|1|1.5178985273880533e-06
658|WFL/OPCON/CREA/PARAMETROS/WRCPROMOMQ|OPERACION|2024-09-10|104|0.00023223847469037222
659|WFL/OPCON/COPIA/SALIDA/CRACUCOMPP/|COMPRAS|2024-09-10|2|3.865164291390198e-06
660|WFL/OPCON/CRAPLIVAR/EVENTUAL|OPERACION|2024-09-10|2|3.3957111385897686e-06
661|WFL/OPCON/WRDATOSCOS|OPERACION|2024-09-10|110|0.00016638984579089863
662|(SINCO)PSINCO/CRACTALLER ON EXF|INVENTARIOS|2024-09-10|2|0.005048295775516265
663|(SINCO)FTP/FILE/TRANSFER/FROM/DNS_HOST|FTP|2024-09-10|15|5.234402653724782e-05
664|(SINCO)PSINCO/CRAGENDABR ON EXF|ROTAR|2024-09-10|1|0.00016175790801660112
665|WFL/OPCON/COPIA/ENTRADA/RESPALDO/WRPUTETIMQ|OPERACION|2024-09-10|104|0.0001906918706675341
666|WFL/OPCON/CRLISTAPRS|PRECIOS|2024-09-10|38|5.688207368098531e-05
667|(SINCO)PSINCO/DRCUMPMARD ON EXF|MARCACION|2024-09-10|2|0.000334062863532785
668|(SINCO)PSINCO/WRLISDEVEN ON EXF|DEVOLUCIONES|2024-09-10|790|0.1569556995837828
669|WFL/OPCON/COPIA/SALIDA/DRAGOTA/DEP|OPERACION|2024-09-10|12|2.489666553684941e-05
670|WFL/OPCON/COPIA/ENTRADA/CRCARSURAL|OPERACION|2024-09-10|1|1.9091094880550772e-06
671|(SINCO)PSINCO/CRGESEMAIL ON EXF|OPERACION|2024-09-10|1|0.00016795468963356678
672|WFL/OPCON/COPIA/ENTRADA/CONCATENACION/CRMONEGALM|COMPRAS|2024-09-10|10|1.691596193924212e-05
673|(SINCO)PSINCO/CRPRORROMA ON EXF|UNISYS_UNASSIGNED|2024-09-10|12|0.005355036465556066
674|(SINCO)PSINCO/WRCARWMSMQ ON EXF|UNISYS_UNASSIGNED|2024-09-10|139|0.06608374668683438
675|WFL/OPCON/COPIA/ENTRADA/RESPALDO/CRRECCOSIR|OPERACION|2024-09-10|69|0.0001426042193823436
676|WFL/OPCON/COPIA/SNDMV/SALIDA/WRPMENVDEP|OPERACION|2024-09-10|98|0.00034636253613615654
677|WFL/OPCON/COPIA/SALIDA/DRCAREDTRA|OPERACION|2024-09-10|11|2.1031501245459214e-05
678|WFL/OPCON/COPIA/SALIDA/USUARIOS|OPERACION|2024-09-10|323|0.0005787731436492228
679|(SINCO)PSINCO/IRCOINVWMS ON EXF|WMS|2024-09-10|30|0.10595119502429731
680|*SYSTEM/DSSSUPPORT|UNISYS_SW1|2024-09-10|2|7.761625459633756e-06
681|(SINCO)PSINCO/PRCUAFAPRO ON EXF|CXP|2024-09-10|2|0.1040235734335835
682|WFL/OPCON/COPIA/SALIDA/WRCARGANNS/CORTE|OPERACION|2024-09-10|15|3.836997102222173e-05
683|WFL/OPCON/ACTUALIZA/TOKEN/CONTADOR/DRCARGAINV|OPERACION|2024-09-10|119|7.066834793489133e-05
684|WFL/OPCON/COPIA/SALIDA/RESPALDO/IRINIDEPRC|OPERACION|2024-09-10|2|6.760125400326175e-06
685|WFL/OPCON/COPIA/SALIDA/RESPALDO/IRAJUAUTOS|INVENTARIOS|2024-09-10|632|0.002021731299411902
686|WFL/OPCON/WRLIQUIDEV|OPERACION|2024-09-10|64|9.415665401333937e-05
687|(SINCO)PSINCO/DRETIPRPX ON EXF|UNISYS_UNASSIGNED|2024-09-10|354|0.08170913496371283
688|WFL/OPCON/GENERA/PARAMETROS/CRCARINVEN|OPERACION|2024-09-10|91|0.00018635725322334348
689|(SINCO)PSINCO/CREXARCPPC ON EXF|PRESUPUESTOS|2024-09-10|1|0.001255849777494854
690|PRINTS_COMMAND_HANDLER|IMPRESION|2024-09-10|2|0.09590478801529917
691|WFL/OPCON/IRINIDEPLA/DIFUSIONES|DIFUSIONES|2024-09-10|7|1.2612641371904856e-05
692|WFL/OPCON/CONTROLAR/RATLPCM|OPERACION|2024-09-10|2|3.8338674145368355e-06
693|WFL/OPCON/DRCORRECDP|OPERACION|2024-09-10|1|2.0342969954685252e-06
694|WFL/OPCON/COPIA/ENTRADA/RESPALDO/CRECECRE|OPERACION|2024-09-10|1|1.236226635707796e-06
695|WFL/OPCON/WREXRCV|ROTAR|2024-09-10|38|6.545741793880648e-05
696|(SINCO)PSINCO/WRETINMAY ON EXF|PRECIOS|2024-09-10|65|0.04894939514090952
697|WFL/OPCON/COPIA/ENTRADA/RESPALDO/FRCAMETCOM|OPERACION|2024-09-10|17|4.2673291589558986e-05
698|(SINCO)OBJECT/COBOL//EXTRACTA/NITS/SOLI-PROV ON EXF|UNISYS_UNASSIGNED|2024-09-10|333|0.0020226858541559267
699|WFL/OPCON/CONVIERTE/ENTRADA/CRINGEVENT|OPERACION|2024-09-10|4|7.96505515918061e-06
700|*SMA/MCP/INTERFACE|OPERACION|2024-09-10|75395|0.5759973923442347
701|WFL/OPCON/GENERA/PARAMETROS/WRENVFACAL|PEDIDOS|2024-09-10|63|0.00014892618850672275
702|*SYSTEM/TCPPRTSUPPORT|RED|2024-09-10|2|2.5037501482689614e-05
703|WFL/OPCON/COPIA/SALIDA/RESPALDO/WRCONVEELI|CONVENIOS|2024-09-10|1|6.259375370672384e-07
704|WFL/OPCON/CRLISPLUSE|OPERACION|2024-09-10|1|1.1892813204277531e-06
705|WFL/OPCON/COPIA/SALIDA/RESPALDO/CRSEGCLUDE|SURTIDOSTAGE|2024-09-10|1|2.2533751334420587e-06
706|WFL/OPCON/COPIA/SALIDA/IRAJUMOINV|INVENTARIOS|2024-09-10|1|2.2846720102954208e-06
707|*SYSTEM/CCF/PCM/PIPES|SINCO|2024-09-10|2|0.0
708|(SINCO)PSINCO/TRSINEREDI ON EXF|SINE|2024-09-10|1|0.00023131521682319802
709|(CONSOLA)OBJECT/UPDISPEC ON DSCT|UNISYS_UNASSIGNED|2024-09-10|1|2.6602345325357633e-07
710|*SYSTEM/BACKUP|UNISYS_UNASSIGNED|2024-09-10|24|0.0002665555001600835
711|WFL/OPCON/COPIA/SALIDA/RESPALDO/CRACUCOMPP/|COMPRAS|2024-09-10|2|2.769773601522531e-06
712|WFL/OPCON/COPIA/SALIDA/RESPALDO/WREXORH/CORTES|ROTAR|2024-09-10|5|2.957554862642702e-05
713|(SINCO)PSINCO/CRCARGAPFP ON EXF|UNISYS_UNASSIGNED|2024-09-10|69|0.013682916318097699
714|WFL/OPCON/COPIA/SALIDA/RESPALDO/WRCOMARALM|OPERACION|2024-09-10|1|2.3785626408555062e-06
715|(SINCO)PSINCO/CRPARAMLOG ON EXF|LOGISTICA|2024-09-10|6|0.023645729369020537
716|WFL/OPCON/BORRA/ARCHIVO/FACELE/WRCARFACEL|OPERACION|2024-09-10|1|2.2721532595540758e-05
717|*SYSTEM/MCPSERVER/COMSTP|UNISYS_SW1|2024-09-10|10|2.3942110792821873e-06
718|WFL/OPCON/GENERA/PARAMETROS/WRLIQVENCO|VENTAS|2024-09-10|38|8.741217705143986e-05
719|WFL/OPCON/CRGENLISAL|OPERACION|2024-09-10|3|6.212430055392342e-06
720|(SINCO)PSINCO/CRENOVEDA ON EXF|UNISYS_UNASSIGNED|2024-09-10|1|0.025514747557826453
721|(SINCO)GARBAGE/COLLECT/CEDMHDPP/|GARBAGE|2024-09-10|1|0.01089395773106406
722|(SINCO)PSINCO/SRBORRSEG ON EXF|DEPURADORES|2024-09-10|49|0.12327240457347521
723|WFL/OPCON/COPIA/SALIDA/RESPALDO/WRESXCAL|ROTAR|2024-09-10|644|0.0010976284165626828
724|WFL/OPCON/COPIA/SALIDA/CRPRIZONPR|OPERACION|2024-09-10|1|1.5491954042414152e-06
725|WFL/OPCON/LEER/ARCHIVOS/CRDESPLLOG/RETIRADOS|OPERACION|2024-09-10|86|0.00011695642880101356
726|*SYSTEM/HELP|UNISYS_UNASSIGNED|2024-09-10|2|0.0
727|(SINCO)PSINCO/WRNOVPRESI ON EXF|UNISYS_UNASSIGNED|2024-09-10|1|0.0074927070452712454
728|WFL/OPCON/COPIA/ENTRADA/CRRECALCOS|OPERACION|2024-09-10|1|3.0983908084828303e-06
729|(SINCO)PSINCO/WRCARFFMMQ ON EXF|UNISYS_UNASSIGNED|2024-09-10|1|0.8934407536037566
730|WFL/OPCON/COPIA/SALIDA/RESPALDO/WREDIDEVPR|OPERACION|2024-09-10|2|5.351765941924889e-06
731|(SINCO)PSINCO/DRSINEDEVO ON EXF|DESPACHOS|2024-09-10|1|0.0016564185043410331
732|WFL/OPCON/CRGENEPROG|PEDIDOS|2024-09-10|1|3.755625222403431e-06
733|*REMOTESPO|OPERACION|2024-09-10|3|0.0032818061552819626
734|WFL/OPCON/COPIA/ENTRADA/DUMPALL/CRGENDISOL/DUMMY/CORTES|PEDIDOS|2024-09-10|3|5.962055040565447e-06
735|WFL/OPCON/CRLISTAEVE|PRECIOS|2024-09-10|1934|0.002916806328979626
736|*SECURITYCENTERDB/SUPERCPTASK|UNISYS_SW1|2024-09-10|2|1.0015000593075816e-06
737|(SINCO)PSINCO/CRDESEVEAO ON EXF|EVENTOS|2024-09-10|1|0.0002385447953763246
738|WFL/OPCON/COPIA/RESPALDO/WRDATOSCHE|OPERACION|2024-09-10|1|1.5022500889613724e-06
739|WFL/OPCON/COPIA/ENTRADA/CRGDISOMAY|OPERACION|2024-09-10|25|5.6240487705491366e-05
740|(SINCO)PSINCO/WRENVIARER ON EXF|SINE|2024-09-10|1|0.0022955320265635373
741|(SINCO)PSINCO/CRCEEVCVER ON EXF|PEDIDOS|2024-09-10|1|0.35129129349053134
742|WFL/OPCON/COPIA/SALIDA/RESPALDO/CREANESCOD|OPERACION|2024-09-10|69|0.00012592298401950175
743|WFL/OPCON/COPIA/SNDMV/SALIDA/INTERFASES/ROTAR/F/CEDIS/PDN|OPERACION|2024-09-10|1|1.8308672959216726e-06
744|(SINCO)PSINCO/CRPRELIQFA ON EXF|UNISYS_UNASSIGNED|2024-09-10|1|0.0014328649129774689
745|WFL/OPCON/COPIA/SALIDA/RESPALDO/CRCARCEBB|OPERACION|2024-09-10|1|1.283171950987839e-06
746|WFL/OPCON/WRETIGPOP|PRECIOS|2024-09-10|375|0.0005314053205316575
747|(SINCO)PSINCO/DRPLANEGDP ON EXF|UNISYS_UNASSIGNED|2024-09-10|9|0.4507127237765816
748|WFL/OPCON/COPIA/ENTRADA/RESPALDO/WRPMCARDPO|OPERACION|2024-09-10|72|0.00014811246970853533
749|WFL/OPCON/COPIA/ENTRADA/CRDESCOPLU/DIFUSIONES/NOC|DIFUSIONES|2024-09-10|1|1.5804922810947773e-06
750|(SINCO)PSINCO/WRDEVOLPRO ON EXF|COMPRAS|2024-09-10|36|0.007693382619655001
751|WFL/OPCON/COPIA/ENTRADA/WRACTPIDAJ|OPERACION|2024-09-10|1|2.2533751334420587e-06
752|WFL/OPCON/COPIA/SALIDA/DRCEDEFIP|OPERACION|2024-09-10|1|2.5193985866956353e-06
753|WFL/OPCON/COPIA/ENTRADA/SRSEUSUCSU|OPERACION|2024-09-10|1|1.705679788508225e-06
754|WFL/OPCON/COPIA/SALIDA/TRSINETENT|OPERACION|2024-09-10|1|2.2377266950153776e-06
755|(CPY)PCPY/LSS ON FLINC|OPERACION|2024-09-10|3|0.00010686318601580458
756|(SIGHTLINE)VIEWPOINT/DBMONITOR/BDCPY|MONITOREO|2024-09-10|2|0.00013539028926764428
757|WFL/OPCON/COPIA/SALIDA/IRDELTAINV|OPERACION|2024-09-10|76|0.00018615382352379673
758|(SINCO)PSINCO/IRGESOLIMI ON EXF|INVENTARIOS|2024-09-10|2|0.003551835608772765
759|WFL/OPCON/WRENVFACAL|PEDIDOS|2024-09-10|63|9.539288064904716e-05
760|WFL/OPCON/INDEXA/WRNOTFACEL/PPAL|OPERACION|2024-09-10|174|0.00036273080273046485
761|(SINCO)WFLCODE|UNISYS_UNASSIGNED|2024-09-10|9|3.6147892765633025e-06
762|WFL/OPCON/CRACTPLUCL|SURTIDOSTAGE|2024-09-10|1|9.858516208809007e-07
763|WFL/OPCON/COPIA/SALIDA/DRPLUDEVOL/DEPENDENCIA|OPERACION|2024-09-10|644|0.0007719374675881711
764|*OBJECT/SINGLEPOINT/INTERFACE|MONITOREO|2024-09-10|2|0.3366667949838619
765|(SINCO)FTP/FILE/TRANSFER/FROM/PERSEO|FTP|2024-09-10|2|6.932258223019667e-06
766|WFL/OPCON/WRCARFACEL/GOSOCKET|OPERACION|2024-09-10|174|0.0002886980405338372
767|WFL/OPCON/COPIA/SANDM/SALIDA/WRENVIARER|SINE|2024-09-10|1|2.456804832988911e-06
768|WFL/OPCON/COPIA/RESPALDO/WRAPCONCES|OPERACION|2024-09-10|1|1.1579844435743912e-06
769|WFL/OPCON/COPIA/SALIDA/RESPALDO/IRAJUSAVER|INVENTARIOS|2024-09-10|1|2.6289376556824018e-06
770|WFL/OPCON/COPIA/SALIDA/CRMASPLUEV|OPERACION|2024-09-10|7|2.6430212502664143e-05
771|WFL/OPCON/COPIA/SALIDA/RESPALDO/RRAJUMOVSU|CONTABLES|2024-09-10|1|1.4083594584012866e-06
772|WFL/OPCON/COPIA/SALIDA/RESPALDO/DRTRALIANZ|OPERACION|2024-09-10|1|3.1609845621895545e-06
773|WFL/OPCON/COPIA/SALIDA/RESPALDO/WRCARGANNS|OPERACION|2024-09-10|15|3.77283850467278e-05
774|WFL/OPCON/COPIA/SALIDA/WREXTPREF|OPERACION|2024-09-10|1|1.4240078968279676e-06
775|WFL/OPCON/COPIA/ENTRADA/CRGENEMPAQ|PEDIDOS|2024-09-10|1|2.488101709842273e-06
776|WFL/OPCON/COPIA/SALIDA/CRSEGVDIRE|COMPRAS|2024-09-10|2|4.804070596991056e-06
777|*SYSTEM/SNMPOBJMGR/HOSTMIB|UNISYS_SW1|2024-09-10|2|0.0
778|WFL/OPCON/COPIA/SALIDA/RESPALDO/WRCARGANGE/EXEP|OPERACION|2024-09-10|15|4.9511659182018575e-05
779|*SYSTEM/PRINT/DRIVERS|IMPRESION|2024-09-10|3|0.0004890762945874878
780|(SINCO)PSINCO/DRINFCUMVI ON EXF|PROGRAMASUSUARIOS|2024-09-10|2|2.253375133442058e-06
781|WFL/OPCON/COPIA/SALIDA/RESPALDO/CRCAMFIRME|OPERACION|2024-09-10|1|1.220578197281115e-06
782|WFL/OPCON/CRSEGDREC|OPERACION|2024-09-10|1|1.2362266357077963e-06
783|TCPIP/LOG/ENTRIES|RED|2024-09-10|2|3.7556252224034306e-07
784|WFL/OPCON/CRPRIPLUID|PRESUPUESTOS|2024-09-10|1|6.556695700779323e-06
785|WFL/OPCON/COPIA/SALIDA/DRINCORECI|OPERACION|2024-09-10|2|3.5365470844298972e-06
786|WFL/OPCON/COPIA/ENTRADA/CONCATENADO/CRMONEGALM|COMPRAS|2024-09-10|2|4.694531528004288e-06
787|WFL/OPCON/COPIA/ENTRADA/CRCONVEMIG|CONVENIOS|2024-09-10|1|1.7682735422149488e-06
788|WFL/OPCON/INDEXA/CRMOVINVMI/NIT|OPERACION|2024-09-10|1|1.5335469658147343e-06
789|PRINTS/FONTSUPPORT/INITIALIZATION|IMPRESION|2024-09-10|1|1.643086034801501e-06
790|(SINCO)PSINCO/CRPEDIEVEN ON EXF|EVENTOS|2024-09-10|10|0.008169314225964076
791|WFL/OPCON/TRSINETENT|OPERACION|2024-09-10|1|1.5804922810947773e-06
792|WFL/OPCON/SRSUSUCLAS|OPERACION|2024-09-10|1|1.3614141431212438e-06
793|WFL/OPCON/COPIA/RESPALDO/ENTRADA/CRSOLIPROV/DUMPALL/CORTES|PEDIDOS|2024-09-10|2|4.037297114083688e-06
794|WFL/OPCON/DUMPALL/WRBAJASODE/CEDIS|DESPACHOS|2024-09-10|9|0.021503505093723195
795|CCF/LOGON/PORT_OUT_HANDLER|SINCO|2024-09-10|2|3.7556252224034306e-07
796|WFL/OPCON/COPIA/SALIDA/CREANESCOD|OPERACION|2024-09-10|69|0.00014396563352546483
797|WFL/OPCON/COPIA/ENTRADA/RESPALDO/WRESXCAL|ROTAR|2024-09-10|1|1.4709532121080105e-06
798|WFL/OPCON/COPIA/SANDM/SALIDA/WRBAJAPEDI/CORTES|PEDIDOS|2024-09-10|152|0.0005543459312651731
799|(SINCO)PSINCO/CRRETOREVE ON EXF|PRECIOS|2024-09-10|636|0.14496085856096336
800|WFL/OPCON/COPIA/SALIDA/RESPALDO/WRLISINSAP|OPERACION|2024-09-10|91|0.00030384572893086436
801|(SINCO)PSINCO/WRPUTBBPR ON EXF|UNISYS_UNASSIGNED|2024-09-10|1|0.1309864900771687
802|WFL/OPCON/CRTRASHIPS|OPERACION|2024-09-10|1|1.4083594584012868e-06
803|WFL/OPCON/LEER/ARCHIVOS/WRCODISOLI/PROVEEDORES|OPERACION|2024-09-10|85|0.0001878751517507315
804|WFL/OPCON/COPIA/ARCHIVOS/HACIAHOST/WREXORH/CORTES|ROTAR|2024-09-10|5|7.98070359760729e-06
805|(SINCO)PSINCO/CRDESPLUEV ON EXF|UNISYS_UNASSIGNED|2024-09-10|2|8.63011379231455e-05
806|WFL/OPCON/INFORME/VENTAS/FALTANTES|OPERACION|2024-09-10|115|8.584733320877182e-05
807|WFL/OPCON/COPIA/RESPALDO/CRCUALIBRO/ACUMULADO/F/NOC|COMPRAS|2024-09-10|4|1.2471805426064727e-05
808|WFL/OPCON/WRCARTRAMQ|OPERACION|2024-09-10|5|7.464305129526819e-06
809|WFL/OPCON/COPIA/SALIDA/RESPALDO/CRRECCOSIR|OPERACION|2024-09-10|69|0.00017590409635432074
810|(SINCO)PSINCO/CRPEDIDOIN ON EXF|PEDIDOS|2024-09-10|2|0.012337823496255486
811|*SYSTEM/TCPIPSUPPORT|RED|2024-09-10|2|0.003533276560798726
812|(SINCO)FTP/FILE/TRANSFER/FROM/NAS|FTP|2024-09-10|17173|0.06435906969407681
813|(SINCO)PSINCO/CRREPCVCOA ON EXF|ARTICULOS|2024-09-10|1|0.00015327645438934003
814|WFL/OPCON/WRDATOSNAL|OPERACION|2024-09-10|111|0.00015953582976001242
815|WFL/OPCON/COPIA/RESPALDO/CRCOSTOREC|MILAN|2024-09-10|1|2.5037501482689538e-06
816|(SINCO)PSINCO/IRPREPSELE ON EXF|INVENTARIOS|2024-09-10|654|0.35348575225329687
817|(SINCO)PSINCO/WRDATOSDEP ON EXF|UNISYS_UNASSIGNED|2024-09-10|111|0.5401376499237763
818|WFL/OPCON/INDEXA/WRINVENLIN|OPERACION|2024-09-10|1|2.5819923404023586e-06
819|WFL/OPCON/COPIA/SALIDA/CRSOLVDIRE|DISCOUNT|2024-09-10|1|1.705679788508225e-06
820|*SYSTEM/MQSERIES/APISUPPORT|UNISYS_SW1|2024-09-10|2|6.0043058243175095e-05
821|WFL/OPCON/PRCONFIPA|OPERACION|2024-09-10|1|3.1140392469095114e-06
822|(CPY)PCPY/COMS_LINC_TP ON FLINC|OPERACION|2024-09-10|2|0.0010006080983172606
823|WFL/OPCON/COPIA/SALIDA/CRSIMULICO/MULTI|EVENTOS|2024-09-10|2|2.801070478375892e-06
824|WFL/OPCON/COPIA/BALANZAS/HOOBART|OPERACION|2024-09-10|1|2.4098595177088683e-06
825|WFL/OPCON/WRPUTVERMQ|OPERACION|2024-09-10|166|0.0002335998888334932
826|WFL/OPCON/COPIA/SALIDA/PRACTREVMI|OPERACION|2024-09-10|1|2.003000118615163e-06
827|WFL/OPCON/WRPUTBBCL|OPERACION|2024-09-10|1|1.1736328820010723e-06
828|UTIL/COPIA/SIMULADOR|OPERACION|2024-09-10|2|2.5037501482689538e-06
829|WFL/OPCON/DRDEPDEUZU|OPERACION|2024-09-10|1|1.2988203894145198e-06
830|LICENSEKEY_STATUS_CHECK|UNISYS_UNASSIGNED|2024-09-10|73|6.417424598781863e-05
831|(SINCO)PSINCO/PRPASAIMPO ON EXF|CXP|2024-09-10|1|0.00032725579281717897
832|WFL/OPCON/WRDATOSIMR|OPERACION|2024-09-10|69|0.0001035613655077746
833|WFL/OPCON/GENERA/PARAMETROS/IRBORIERET|OPERACION|2024-09-10|1|2.5037501482689538e-06
834|(SINCO)PSINCO/PRRELANOTA ON EXF|CXP|2024-09-10|1|0.00019062927691382747
835|(SINCO)PSINCO/WRENVIAICE ON EXF|COBROS|2024-09-10|1|0.00020120762129026382
836|*SYSTEM/MCPSQL/SERVER|ENLACE|2024-09-10|2|6.259375370672383e-06
837|(SINCO)PSINCO/PRWCAMFECC ON EXF|CXP|2024-09-10|1|0.0001415401255693293
838|WFL/OPCON/COPIA/SALIDA/RESPALDO/CRGENDISOL/CORTES|PEDIDOS|2024-09-10|3|2.9231282981040038e-05
839|*SYSTEM/MCPSQL/SUPPORT|ENLACE|2024-09-10|2|0.0
840|WFL/OPCON/COPIA/SALIDA/RESPALDO/WREXTCODC|OPERACION|2024-09-10|1|1.987351680188482e-06
841|WFL/OPCON/WRPEDIDTEX|DIDETEXCO|2024-09-10|2|1.4615641490520019e-05
842|WFL/OPCON/COPIA/SALIDA/WRCODISOLI|OPERACION|2024-09-10|85|0.00020233430885698475
843|WFL/OPCON/WRESXORP/CORTES|ROTAR|2024-09-10|5|8.716180203661296e-06
844|*SYSTEM/WIN/MQAPISUPPORT|UNISYS_SW1|2024-09-10|2|8.137187981874101e-07
845|WFL/OPCON/CRBORARTRC|OPERACION|2024-09-10|1|1.4240078968279676e-06
846|WFL/OPCON/COPIA/SALIDA/RESPALDO/CRPROVAUTO-D|OPERACION|2024-09-10|1|2.2220782565886966e-06
847|WFL/OPCON/COPIA/SALIDA/RESPALDO/WRTRAUPLRB|OPERACION|2024-09-10|256|0.00034232523902207214
848|WFL/OPCON/COPIA/SALIDA/RESPALDO/CRAPLIVASE|OPERACION|2024-09-10|69|0.00037570335818618326
849|WFL/OPCON/CRESTADEVE|PEDIDOS|2024-09-10|1|1.643086034801501e-06
850|(SINCO)PSINCO/WRENVSINMQ ON EXF|UNISYS_UNASSIGNED|2024-09-10|251|0.04124623224723781
851|WFL/OPCON/COPIA/SALIDA/RESPALDO/LEER/INDEXADO/CRSOLIPROV/CORTES|PEDIDOS|2024-09-10|2|0.00014385609445647808
852|*SYSTEM/NPSCS/SUPPORT|UNISYS_SW1|2024-09-10|2|0.0
853|CCF/EPORTALPORT/PORT_OUT_HANDLER|SINCO|2024-09-10|2|6.259375370672384e-07
854|WFL/OPCON/IRFOINVECE|OPERACION|2024-09-10|1|1.4709532121080108e-06
